region,cntyname,zip_sort,name,address,city,state,zip,phone,cert,AUTO_UNIQUE_ID_2014-05-01_delmeram_ESAPPharmacies,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPrimaryIdValue,FPostOfficeBoxNumber,FPrimaryIdField,FGeometrySRID,FPostOfficeBoxType,FPreType,FPreArticle,FPostArticle
2,KINGS,11234,DUANE READE,2265 RALPH AVE.,BROOKLYN,NY,11234,(718) 241-3700,NS000144,94,USCGeocoder,125,1,4.01,,5659e86b-8fce-4666-92f8-a123e96ce415,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4271.77476900606,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.6228567179841,-73.9175244401307,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,1006,1,0696.01,047,36,1,ResidenceStreetAddress,2265,,,,AVE,,,,,,BROOKLYN,NY,11234,,,,,,,,,,,,,,,,,,2265,,,,AVE,,,,,,BROOKLYN,NY,11234,,,,,,,,,,,,2217-2315,,,,Ave,,,,New York,NY,11234,,,,,,,,,,Brooklyn,Kings,4271.77476900606,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59092575,,tlid,0,,,,
1,NASSAU,11758,DUANE READE,4250 JERUSALEM AVE.,NORTH MASSAPEQUA,NY,11758,(516) 798-7802,NS000145,95,USCGeocoder,203,1,4.01,,fd0d9d0d-592a-41e1-9d9f-66d920cf30f7,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3369.51582350372,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.6913978208928,-73.4787209018512,Relaxed,TwoThousandTen,45986,5602,35004,56000,0,35620,5000,5,5211.00,059,36,1,ResidenceStreetAddress,4250,,,,AVE,,,,,,NORTH MASSAPEQUA,NY,11758,,,,,,,,,,,,,,,,,,4250,,,,AVE,,,,,,NORTH MASSAPEQUA,NY,11758,,,,,,,,,,,,4178-4298,,,,Ave,,,,Massapequa,NY,11758,,,,,,,,,,Oyster Bay,Nassau,3369.51582350372,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,613480793,,tlid,0,,,,
1,WESTCHESTER,10601,DUANE READE,100 MAMARONECK AVE.,WHITE PLAINS,NY,10601,(914) 682-8623,NS000147,96,USCGeocoder,94,1,4.01,,c0ddb7d2-93e6-4f50-80cc-a9597634d4c2,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1189.34012726857,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,41.0301712308704,-73.7658847744987,Exact,TwoThousandTen,81677,5602,35644,81677,0,35620,2000,2,0093.00,119,36,1,ResidenceStreetAddress,100,,,,AVE,,,,,,WHITE PLAINS,NY,10601,,,,,,,,,,,,,,,,,,100,,,,AVE,,,,,,WHITE PLAINS,NY,10601,,,,,,,,,,,,62-104,,,,Ave,,,,White Plains,NY,10601,,,,,,,,,,White Plains,Westchester,1189.34012726857,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,139741765,,tlid,0,,,,
2,QUEENS,11354,DUANE READE,156-44 NOTHERN BLVD.,FLUSHING,NY,11354,(718) 886-7744,NS000151,97,USCGeocoder,359,1,4.01,,8f9dc80f-ca82-4d95-9c55-97cd97c3f94e,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.770167,-73.825967,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,1000,1,1161.00,081,36,4,ResidenceZIP,156,,,,BLVD,,,,,,FLUSHING,NY,11354,,,,,,,,,,,,,,,,,,156,,,,BLVD,,,,,,FLUSHING,NY,11354,,,,,,,,,,,,,,,,,,,,Flushing,NY,11354,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11354,,ZIPCode,0,,,,
1,NASSAU,11801,DUANE READE,265 N. BROADWAY,HICKSVILLE,NY,11801,(516) 681-1425,NS000154,98,USCGeocoder,94,1,4.01,,47c7c2c7-02c3-43d0-b0c5-8a81ad32c1a4,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2067.07846537279,LinearInterpolationAddressRange,StreetSegment,97.9289940828402,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7638744998344,-73.5191421980082,Relaxed,TwoThousandTen,34374,5602,35004,56000,0,35620,3009,3,5193.00,059,36,1,ResidenceStreetAddress,265,,N,,,,,,,,HICKSVILLE,NY,11801,,,,,,,,,,,,,,,,,,265,,N,,,,,,,,HICKSVILLE,NY,11801,,,,,,,,,,,,301-499,,,,,,,,Hicksville,NY,11801,,,,,,,,,,Oyster Bay,Nassau,2067.07846537279,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,147641338,,tlid,0,,,,
2,BRONX,10458,DUANE READE,58 E. FORDHAM RD.,BRONX,NY,10458,(718) 365-9354,NS000155,99,USCGeocoder,156,1,4.01,,a828a87f-7541-4150-a748-74c5fab6bfac,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,919.583140902454,LinearInterpolationAddressRange,StreetSegment,88.3431952662722,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.8623667164994,-73.9002598184418,Relaxed,TwoThousandTen,51000,5602,35644,08510,0,35620,1000,1,0239.00,005,36,1,ResidenceStreetAddress,58,,E,,RD,,,,,,BRONX,NY,10458,,,,,,,,,,,,,,,,,,58,,E,,RD,,,,,,BRONX,NY,10458,,,,,,,,,,,,50-98,,E,,Rd,,,,New York,NY,10468,,,,,,,,,,Bronx,Bronx,919.583140902454,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,80298731,,tlid,0,,,,
2,QUEENS,11355,DUANE READE,42-58 MAIN ST.,FLUSHING,NY,11355,(718) 886-7789,NS000158,100,USCGeocoder,187,1,4.01,,2908c919-a4c3-4a5c-a6ed-49c423200327,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.754005,-73.821132,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,3001,3,0859.00,081,36,4,ResidenceZIP,42,,,,ST,,,,,,FLUSHING,NY,11355,,,,,,,,,,,,,,,,,,42,,,,ST,,,,,,FLUSHING,NY,11355,,,,,,,,,,,,,,,,,,,,Flushing,NY,11355,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11355,,ZIPCode,0,,,,
2,KINGS,11209,DUANE READE,436 86TH ST.,BROOKLYN,NY,11209,(718) 833-7758,NS000159,101,USCGeocoder,218,1,4.01,,fa588e1a-2ae9-464d-b11e-2ee260912795,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,183.30350741744,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.6219902210731,-74.0276296616768,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,4000,4,0160.00,047,36,1,ResidenceStreetAddress,436,,,,ST,,,,,,BROOKLYN,NY,11209,,,,,,,,,,,,,,,,,,436,,,,ST,,,,,,BROOKLYN,NY,11209,,,,,,,,,,,,436,,,,ST,,,,New York,NY,11209,,,,4708,,,,,,,,183.30350741744,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,744196,,UniqueId,0,,,,
2,QUEENS,11378,DUANE READE,66-56 GRAND AVE.,MASPETH,NY,11378,(718) 672-9465,NS000160,102,USCGeocoder,374,1,4.01,,0141c58f-4a2c-4c5b-a43e-5f8713c68533,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.725746,-73.903899,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,1003,1,0517.00,081,36,4,ResidenceZIP,66,,,,AVE,,,,,,MASPETH,NY,11378,,,,,,,,,,,,,,,,,,66,,,,AVE,,,,,,MASPETH,NY,11378,,,,,,,,,,,,,,,,,,,,Maspeth,NY,11378,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11378,,ZIPCode,0,,,,
1,NASSAU,11003,DUANE READE,1445 HEMPSTEAD TPKE.,ELMONT,NY,11003,(516) 354-9136,NS000161,103,USCGeocoder,390,1,4.01,,ae5245c9-ac4f-4a95-aa46-05ba3a76a9a7,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.699109,-73.703659,Exact,TwoThousandTen,24273,5602,35004,34000,0,35620,2006,2,4050.00,059,36,4,ResidenceZIP,1445,,,,TPKE,,,,,,ELMONT,NY,11003,,,,,,,,,,,,,,,,,,1445,,,,TPKE,,,,,,ELMONT,NY,11003,,,,,,,,,,,,,,,,,,,,Elmont,NY,11003,,,,,,,,,,,Nassau,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11003,,ZIPCode,0,,,,
2,QUEENS,11004,DUANE READE,257-09 UNION TPKE.,GLEN OAKS,NY,11004,(718) 962-6207,NS000163,104,USCGeocoder,328,1,4.01,,7ee10bdc-b912-4ca2-94cc-89f95e58df07,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.747846,-73.710498,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,4001,4,1551.02,081,36,4,ResidenceZIP,257,,,,TPKE,,,,,,GLEN OAKS,NY,11004,,,,,,,,,,,,,,,,,,257,,,,TPKE,,,,,,GLEN OAKS,NY,11004,,,,,,,,,,,,,,,,,,,,Glen Oaks,NY,11004,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11004,,ZIPCode,0,,,,
2,KINGS,11229,DUANE READE,2931 AVENUE U,BROOKLYN,NY,11229,(718) 648-8308,NS000164,105,USCGeocoder,94,1,4.01,,fc055335-2e6a-46ed-93cb-c1228b18f5f3,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1554.17119669029,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.6005261388035,-73.9418146893337,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,2002,2,0566.00,047,36,1,ResidenceStreetAddress,2931,,,,,,,,,,BROOKLYN,NY,11229,,,,,,,,,,,,AVE,,,,,AVE,2931,,,,,,,,,,BROOKLYN,NY,11229,,,,,,,,,,,,2929-2949,,,,,,,,New York,NY,11229,,,,,,,,,,Brooklyn,Kings,1554.17119669029,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,59091970,,tlid,0,,Ave,,
2,QUEENS,11365,DUANE READE,198-15 HORACE HARDING EXPY.,FRESH MEADOWS,NY,11365,(718) 224-4184,NS000165,106,USCGeocoder,343,1,4.01,,d1208eac-d453-443f-8a56-81620172ff73,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.738549,-73.790001,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,1004,1,1341.00,081,36,4,ResidenceZIP,198,,,,EXPY,,,,,,FRESH MEADOWS,NY,11365,,,,,,,,,,,,,,,,,,198,,,,EXPY,,,,,,FRESH MEADOWS,NY,11365,,,,,,,,,,,,,,,,,,,,Fresh Meadows,NY,11365,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11365,,ZIPCode,0,,,,
2,QUEENS,11374,DUANE READE,95-11 63RD DR.,REGO PARK,NY,11374,(718) 897-0803,NS000166,107,USCGeocoder,374,1,4.01,,62188bc3-55fe-4688-b609-446a59d8781f,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.727079,-73.861454,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,2001,2,0697.01,081,36,4,ResidenceZIP,95,,,,DR,,,,,,REGO PARK,NY,11374,,,,,,,,,,,,,,,,,,95,,,,DR,,,,,,REGO PARK,NY,11374,,,,,,,,,,,,,,,,,,,,Rego Park,NY,11374,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11374,,ZIPCode,0,,,,
2,BRONX,10472,DUANE READE,1888 WESTCHESTER AVE.,BRONX,NY,10472,(718) 409-5146,NS000167,108,USCGeocoder,203,1,4.01,,9f47a592-8071-445a-83e3-90a9fdecc08c,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2566.07323244214,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.8326165670324,-73.8618703453291,Relaxed,TwoThousandTen,51000,5602,35644,08510,0,35620,1001,1,0072.00,005,36,1,ResidenceStreetAddress,1888,,,,AVE,,,,,,BRONX,NY,10472,,,,,,,,,,,,,,,,,,1888,,,,AVE,,,,,,BRONX,NY,10472,,,,,,,,,,,,1888,,,,AVE,,,,New York,NY,10472,,,,3000,,,,,,,,2566.07323244214,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,18193,,UniqueId,0,,,,
2,KINGS,11229,DUANE READE,1401 KINGS HWY.,BROOKLYN,NY,11229,(718) 627-9199,NS000169,109,USCGeocoder,187,1,4.01,,e3a62500-91c3-4380-a33c-067346659f48,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,876.715003445745,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.6088240868383,-73.9589748975544,Relaxed,TwoThousandTen,51000,5602,35644,10022,0,35620,1000,1,0554.00,047,36,1,ResidenceStreetAddress,1401,,,,HWY,,,,,,BROOKLYN,NY,11229,,,,,,,,,,,,,,,,,,1401,,,,HWY,,,,,,BROOKLYN,NY,11229,,,,,,,,,,,,1401,,,,HWY,,,,New York,NY,11229,,,,2093,,,,,,,,876.715003445745,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,836512,,UniqueId,0,,,,
1,DUTCHESS,12571,CVS PHARMACY #5359,7518 N. BROADWAY,RED HOOK,NY,12571,(845) 758-9612,NS000170,110,USCGeocoder,390,1,4.01,,2686331f-347d-4989-a854-f674a1c1efbb,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4733.68964889646,ArealInterpolationGeometricCentroid,Parcel,99.4082840236686,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,41.9955860753282,-73.8742227249647,Relaxed,TwoThousandTen,60895,5602,,60905,0,39100,2011,2,1500.06,027,36,1,ResidenceStreetAddress,7518,,N,,,,,,,,RED HOOK,NY,12571,,,,,,,,,,,,,,,,,,7518,,N,,,,,,,,RED HOOK,NY,12571,,,,,,,,,,,,7518,,N,,,,,,Red Hook,NY,12571,,,,1400,,,,,,,,4733.68964889646,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,152762,,UniqueId,0,,,,
1,SUFFOLK,11701,PRIYA PHARMACY  LTD. 
DBA BAY VILLAGE DRUG & SURGICAL,357 BROADWAY,AMITYVILLE,NY,11701,(631) 789-4447,NS000174,111,USCGeocoder,78,1,4.01,,0db166db-e463-4751-b139-e9e0e0c7722e,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2604.91844570171,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.684273688553,-73.4180816497006,Exact,TwoThousandTen,02044,5602,35004,04000,0,35620,2006,2,1235.00,103,36,1,ResidenceStreetAddress,357,,,,,,,,,,AMITYVILLE,NY,11701,,,,,,,,,,,,,,,,,,357,,,,,,,,,,AMITYVILLE,NY,11701,,,,,,,,,,,,335-365,,,,,,,,Amityville,NY,11701,,,,,,,,,,Babylon,Suffolk,2604.91844570171,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,113972391,,tlid,0,,,,
2,BRONX,10464,CITY ISLAND PHARMACY,290 CITY ISLAND AVE.,BRONX,NY,10464,(718) 885-3053,NS000180,112,USCGeocoder,125,1,4.01,,cd22d62a-404a-4b32-9ef3-a17c3df78e61,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,182.703330151737,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,0,40.8469163110341,-73.7860724706532,Relaxed,TwoThousandTen,51000,5602,35644,08510,0,35620,3007,3,0516.00,005,36,1,ResidenceStreetAddress,290,,,,AVE,,,,,,BRONX,NY,10464,,,,,,,,,,,,,,,,,,290,,,,AVE,,,,,,BRONX,NY,10464,,,,,,,,,,,,290,,,,AVE,,,,New York,NY,10464,,,,1433,,,,,,,,182.703330151737,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,45265,,UniqueId,0,,,,
1,CHENANGO,13411,SERVICE PHARMACY OF NEW BERLIN,12 S. MAIN ST.,NEW BERLIN,NY,13411,(607) 847-8100,NS000187,113,USCGeocoder,187,1,4.01,,a31b65fa-e7fa-48af-b2c0-5fd7d790fc06,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1775.33728095377,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.6242093650539,-75.3323779888123,Exact,TwoThousandTen,49946,,,49957,,,6005,6,9705.00,017,36,1,ResidenceStreetAddress,12,,S,,ST,,,,,,NEW BERLIN,NY,13411,,,,,,,,,,,,,,,,,,12,,S,,ST,,,,,,NEW BERLIN,NY,13411,,,,,,,,,,,,12-2,,S,,St,,,,New Berlin,NY,13411,,,,,,,,,,New Berlin,Chenango,1775.33728095377,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,46423705,,tlid,0,,,,
1,MONTGOMERY,12010,SCHELL'S PHARMACY,179 E. MAIN ST.,AMSTERDAM,NY,12010,(518) 842-5460,NS000188,114,USCGeocoder,203,1,4.01,,df64e915-ae57-4c93-ba67-1bede342a52b,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3055.20965474145,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,42.9345561221443,-74.1870284522337,Exact,TwoThousandTen,02066,0160,,02066,1,11220,1041,1,0709.00,057,36,1,ResidenceStreetAddress,179,,E,,ST,,,,,,AMSTERDAM,NY,12010,,,,,,,,,,,,,,,,,,179,,E,,ST,,,,,,AMSTERDAM,NY,12010,,,,,,,,,,,,199-151,,E,,St,,,,Amsterdam,NY,12010,,,,,,,,,,Amsterdam,Montgomery,3055.20965474145,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,18622893,,tlid,0,,,,
1,WESTCHESTER,10708,CVS BRONXVILLE RETAILER  L.L.C.,114 PONDFIELD RD.,BRONXVILLE,NY,10708,(914) 961-6196,NS000191,115,USCGeocoder,109,1,4.01,,372c81d4-6c11-4db7-baa5-bae210927725,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2225.57808912499,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.9390297517445,-73.8328021429621,Exact,TwoThousandTen,08532,5602,35644,21820,0,35620,3009,3,0046.00,119,36,1,ResidenceStreetAddress,114,,,,RD,,,,,,BRONXVILLE,NY,10708,,,,,,,,,,,,,,,,,,114,,,,RD,,,,,,BRONXVILLE,NY,10708,,,,,,,,,,,,90-116,,,,Rd,,,,Bronxville,NY,10708,,,,,,,,,,Eastchester,Westchester,2225.57808912499,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,139746247,,tlid,0,,,,
1,NASSAU,11561,CVS WEST PARK AVENUE  L.L.C.,310 W. PARK AVE.,LONG BEACH,NY,11561,(516) 897-4492,NS000192,116,USCGeocoder,78,1,4.01,,63f19046-8b08-4cbc-8f6c-528128b4caf7,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5210.41437143181,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.5883432516375,-73.6729572290631,Exact,TwoThousandTen,43335,5602,35004,43335,0,35620,5000,5,4166.00,059,36,1,ResidenceStreetAddress,310,,W,,AVE,,,,,,LONG BEACH,NY,11561,,,,,,,,,,,,,,,,,,310,,W,,AVE,,,,,,LONG BEACH,NY,11561,,,,,,,,,,,,300-398,,W,,Ave,,,,Long Beach,NY,11561,,,,,,,,,,Long Beach,Nassau,5210.41437143181,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,147682088,,tlid,0,,,,
2,QUEENS,11427,CVS BELLEROSE  L.L.C.,219-39 89TH AVE.,QUEENS VILLAGE,NY,11427,(718) 479-3989,NS000193,117,USCGeocoder,374,1,4.01,,ab47317d-7daa-4245-909f-2799e24a5b93,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,100,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,0,40.728919,-73.748586,Exact,TwoThousandTen,51000,5602,35644,60323,0,35620,1001,1,0552.00,081,36,4,ResidenceZIP,219,,,,AVE,,,,,,QUEENS VILLAGE,NY,11427,,,,,,,,,,,,,,,,,,219,,,,AVE,,,,,,QUEENS VILLAGE,NY,11427,,,,,,,,,,,,,,,,,,,,Queens Village,NY,11427,,,,,,,,,,,Queens,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,11427,,ZIPCode,0,,,,
1,SUFFOLK,11730,CVS JOE MILLER  L.L.C.,15 W. MAIN ST.,EAST ISLIP,NY,11730,(631) 224-3096,NS000194,118,USCGeocoder,125,1,4.01,,ad84cfa4-ffcc-4012-a5ff-3b8a50954fc6,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1814.1043074599,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.7307688751093,-73.1933162257051,Exact,TwoThousandTen,22315,5602,35004,38000,0,35620,4010,4,1475.01,103,36,1,ResidenceStreetAddress,15,,W,,ST,,,,,,EAST ISLIP,NY,11730,,,,,,,,,,,,,,,,,,15,,W,,ST,,,,,,EAST ISLIP,NY,11730,,,,,,,,,,,,1-43,,W,,St,,,,East Islip,NY,11730,,,,,,,,,,Islip,Suffolk,1814.1043074599,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,113998496,,tlid,0,,,,
1,NASSAU,11793,NASHUA HOLLIS CVS  INC.,1178 WANTAGH AVE.,WANTAGH,NY,11793,(516) 783-5621,NS000195,119,USCGeocoder,78,1,4.01,,060bc6a9-c96f-4ef2-af36-c726b88a924b,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6417.66471485235,LinearInterpolationAddressRange,StreetSegment,99.8994082840237,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,0,40.6941303962689,-73.5076712879407,Relaxed,TwoThousandTen,53792,5602,35004,34000,0,35620,3000,3,4097.00,059,36,1,ResidenceStreetAddress,1178,,,,AVE,,,,,,WANTAGH,NY,11793,,,,,,,,,,,,,,,,,,1178,,,,AVE,,,,,,WANTAGH,NY,11793,,,,,,,,,,,,1102-1198,,,,Ave,,,,North Wantagh,NY,11793,,,,,,,,,,Hempstead,Nassau,6417.66471485235,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,147647060,,tlid,0,,,,
